,lat,lon,name,NumberOfProjects,text
256,49.78305770000001,9.967047500000001,Julius-Maximilians-Universität Würzburg Institut für Deutsche Philologie Lehrstuhl für Computerphilologie und Neuere Deutsche Literaturgeschichte,1.0,Institute: Julius-Maximilians-Universität Würzburg Institut für Deutsche Philologie Lehrstuhl für Computerphilologie und Neuere Deutsche Literaturgeschichte with 1 project(s)
257,49.78305770000001,9.967047500000001,Julius-Maximilians-Universität Würzburg Universitätsbibliothek,1.0,Institute: Julius-Maximilians-Universität Würzburg Universitätsbibliothek with 1 project(s)
258,49.788073600000004,9.935350900000001,Julius-Maximilians-Universität Würzburg,504.0,Institute: Julius-Maximilians-Universität Würzburg with 504 project(s)
259,49.796701899999995,9.931403900000001,Bibliotheca Augustiniana Forschungsbibliothek der Deutschen Augustiner,1.0,Institute: Bibliotheca Augustiniana Forschungsbibliothek der Deutschen Augustiner with 1 project(s)
260,49.7995604,9.9276164,Fraunhofer-Institut für Silicatforschung ISC Fraunhofer-Translationszentrum Regenerative Therapien TLZ-RT,1.0,Institute: Fraunhofer-Institut für Silicatforschung ISC Fraunhofer-Translationszentrum Regenerative Therapien TLZ-RT with 1 project(s)
261,49.800909399999995,9.953484699999999,Julius-Maximilians-Universität Würzburg Rudolf-Virchow-Zentrum für Experimentelle Biomedizin,1.0,Institute: Julius-Maximilians-Universität Würzburg Rudolf-Virchow-Zentrum für Experimentelle Biomedizin with 1 project(s)
262,49.800909399999995,9.953484699999999,Universitätsklinikum Würzburg,10.0,Institute: Universitätsklinikum Würzburg with 10 project(s)
263,49.801782,9.9514772,Julius-Maximilians-Universität Würzburg Lehrstuhl für Klinische Epidemiologie und Biometrie,1.0,Institute: Julius-Maximilians-Universität Würzburg Lehrstuhl für Klinische Epidemiologie und Biometrie with 1 project(s)
264,49.83719475,6.55747870249071,Hochschule Trier,1.0,Institute: Hochschule Trier with 1 project(s)
265,49.8716825,8.63831125263025,Fraunhofer-Institut für Sichere Informationstechnologie (SIT),1.0,Institute: Fraunhofer-Institut für Sichere Informationstechnologie (SIT) with 1 project(s)
266,49.8743114,8.65987384984908,Fraunhofer-Institut für Graphische Datenverarbeitung (IGD),1.0,Institute: Fraunhofer-Institut für Graphische Datenverarbeitung (IGD) with 1 project(s)
267,49.874889700000004,8.6565534,Technische Universität Darmstadt,361.0,Institute: Technische Universität Darmstadt with 361 project(s)
268,49.8752042,8.6551181,Hessisches Staatsarchiv Darmstadt,1.0,Institute: Hessisches Staatsarchiv Darmstadt with 1 project(s)
269,49.8765188,8.65773782304025,Technische Universität Darmstadt Universitäts- und Landesbibliothek,2.0,Institute: Technische Universität Darmstadt Universitäts- und Landesbibliothek with 2 project(s)
270,49.87850465,8.65513340938301,Fraunhofer-Institut für Betriebsfestigkeit und Systemzuverlässigkeit LBF Bereich Kunststoffe,1.0,Institute: Fraunhofer-Institut für Betriebsfestigkeit und Systemzuverlässigkeit LBF Bereich Kunststoffe with 1 project(s)
271,49.891847600000006,10.882333500000001,Staatsbibliothek Bamberg,1.0,Institute: Staatsbibliothek Bamberg with 1 project(s)
272,49.89388535,10.886073126725302,Otto-Friedrich-Universität Bamberg,5.0,Institute: Otto-Friedrich-Universität Bamberg with 5 project(s)
273,49.89542455,8.65363585,Merck KGaA Fire Protection ands Site Security,1.0,Institute: Merck KGaA Fire Protection ands Site Security with 1 project(s)
274,49.89542455,8.65363585,Merck KGaA Performance Materials Advanced Technologies Emerging Businesses Energy (PM-ABE),1.0,Institute: Merck KGaA Performance Materials Advanced Technologies Emerging Businesses Energy (PM-ABE) with 1 project(s)
275,49.9032661,10.8698866,Otto-Friedrich-Universität Bamberg Fakultät Geistes- und Kulturwissenschaften Lehrstuhl für Kommunikationswissenschaft,1.0,Institute: Otto-Friedrich-Universität Bamberg Fakultät Geistes- und Kulturwissenschaften Lehrstuhl für Kommunikationswissenschaft with 1 project(s)
276,49.9036841,8.6829007,Fraunhofer-Institut für Betriebsfestigkeit und Systemzuverlässigkeit (LBF),4.0,Institute: Fraunhofer-Institut für Betriebsfestigkeit und Systemzuverlässigkeit (LBF) with 4 project(s)
277,49.931436299999994,8.6763575,GSI Helmholtzzentrum für Schwerionenforschung GmbH,4.0,Institute: GSI Helmholtzzentrum für Schwerionenforschung GmbH with 4 project(s)
278,49.9585305,7.94390605,Oerlikon Balzers Coating Germany GmbH,1.0,Institute: Oerlikon Balzers Coating Germany GmbH with 1 project(s)
279,49.96149455,8.25972445406821,Fraunhofer-Institut für Mikrotechnik und Mikrosysteme IMM,1.0,Institute: Fraunhofer-Institut für Mikrotechnik und Mikrosysteme IMM with 1 project(s)
280,49.972128399999995,9.161685967061171,Hochschule Aschaffenburg,1.0,Institute: Hochschule Aschaffenburg with 1 project(s)
281,49.98888625,8.269242546576969,TRON - Translationale Onkologie an der Universitätsmedizin der Johannes Gutenberg-Universität Mainz,1.0,Institute: TRON - Translationale Onkologie an der Universitätsmedizin der Johannes Gutenberg-Universität Mainz with 1 project(s)
282,49.98936685,8.229496381137611,Max-Planck-Institut für Polymerforschung,9.0,Institute: Max-Planck-Institut für Polymerforschung with 9 project(s)
283,49.98936935,8.2328491993266,Institut für Molekulare Biologie gGmbH,3.0,Institute: Institut für Molekulare Biologie gGmbH with 3 project(s)
284,49.99055365,8.23451639859626,"Johannes Gutenberg-Universität Mainz Fachbereich Physik, Mathematik und Informatik",1.0,"Institute: Johannes Gutenberg-Universität Mainz Fachbereich Physik, Mathematik und Informatik with 1 project(s)"
285,49.9914451,8.22916504127083,Max-Planck-Institut für Chemie (Otto-Hahn-Institut),3.0,Institute: Max-Planck-Institut für Chemie (Otto-Hahn-Institut) with 3 project(s)
286,49.9922352,8.24421908380674,Johannes Gutenberg-Universität Mainz Fachbereich Biologie Institut für Anthropologie,1.0,Institute: Johannes Gutenberg-Universität Mainz Fachbereich Biologie Institut für Anthropologie with 1 project(s)
287,49.992492600000006,8.2597074,Johannes Gutenberg-Universität Mainz Universitätsmedizin Mainz,17.0,Institute: Johannes Gutenberg-Universität Mainz Universitätsmedizin Mainz with 17 project(s)
288,49.992492600000006,8.2597074,Johannes Gutenberg-Universität Mainz Universitätsmedizin Zentrum für Kinder- und Jugendmedizin,1.0,Institute: Johannes Gutenberg-Universität Mainz Universitätsmedizin Zentrum für Kinder- und Jugendmedizin with 1 project(s)
289,49.993145,8.414050099999999,Adam Opel GmbH,1.0,Institute: Adam Opel GmbH with 1 project(s)
290,49.993871500000004,8.2455924,Johannes Gutenberg-Universität Mainz Zentrum für Bildungs- und Hochschulforschung (ZBH),1.0,Institute: Johannes Gutenberg-Universität Mainz Zentrum für Bildungs- und Hochschulforschung (ZBH) with 1 project(s)
291,49.9949545,8.24172406067699,Johannes Gutenberg-Universität Mainz Universitätsbibliothek Zentralbibliothek,2.0,Institute: Johannes Gutenberg-Universität Mainz Universitätsbibliothek Zentralbibliothek with 2 project(s)
292,49.9960034,8.2469243,Johannes Gutenberg-Universität Mainz,472.0,Institute: Johannes Gutenberg-Universität Mainz with 472 project(s)
293,50.0001998,8.271673700000001,Leibniz-Institut für Europäische Geschichte (IEG),1.0,Institute: Leibniz-Institut für Europäische Geschichte (IEG) with 1 project(s)
294,50.0001998,8.271673700000001,Leibniz-Institut für Europäische Geschichte (IEG) Abteilung für Abendländische Religionsgeschichte,1.0,Institute: Leibniz-Institut für Europäische Geschichte (IEG) Abteilung für Abendländische Religionsgeschichte with 1 project(s)
295,50.003284,8.25970230065342,Universität Koblenz-Landau,3.0,Institute: Universität Koblenz-Landau with 3 project(s)
296,50.0059472,8.2691932,Römisch-Germanisches Zentralmuseum (RGZM) Leibniz-Forschungsinstitut für Archäologie,1.0,Institute: Römisch-Germanisches Zentralmuseum (RGZM) Leibniz-Forschungsinstitut für Archäologie with 1 project(s)
297,50.00627535,8.64854167508377,Paul-Ehrlich-Institut Bundesinstitut für Impfstoffe und biomedizinische Arzneimittel,5.0,Institute: Paul-Ehrlich-Institut Bundesinstitut für Impfstoffe und biomedizinische Arzneimittel with 5 project(s)
298,50.00627535,8.64854167508377,Paul-Ehrlich-Institut Bundesinstitut für Impfstoffe und biomedizinische Arzneimittel Abteilung Immunologie,1.0,Institute: Paul-Ehrlich-Institut Bundesinstitut für Impfstoffe und biomedizinische Arzneimittel Abteilung Immunologie with 1 project(s)
299,50.00627535,8.64854167508377,Paul-Ehrlich-Institut Bundesinstitut für Impfstoffe und biomedizinische Arzneimittel Forschungsgruppe Pathogen-Wirt Interaktionen,1.0,Institute: Paul-Ehrlich-Institut Bundesinstitut für Impfstoffe und biomedizinische Arzneimittel Forschungsgruppe Pathogen-Wirt Interaktionen with 1 project(s)
300,50.008335200000005,8.2698675,Stadtarchiv Mainz,1.0,Institute: Stadtarchiv Mainz with 1 project(s)
301,50.0297752,8.2544125,Dyckerhoff AG Wilhelm Dyckerhoff Institut für Baustofftechnologie,1.0,Institute: Dyckerhoff AG Wilhelm Dyckerhoff Institut für Baustofftechnologie with 1 project(s)
302,50.078661100000005,8.627585,Hochtief Consult IKS Energy,1.0,Institute: Hochtief Consult IKS Energy with 1 project(s)
303,50.0810126,8.626863499999999,Goethe-Universität Frankfurt am Main,538.0,Institute: Goethe-Universität Frankfurt am Main with 538 project(s)
304,50.082696399999996,8.626407400000002,Forschungsvereinigung Verbrennungskraftmaschinen e.V.,2.0,Institute: Forschungsvereinigung Verbrennungskraftmaschinen e.V. with 2 project(s)
305,50.0858144,8.54084748983542,Siemens AG A&D SP PPE Integrated Process Devel,1.0,Institute: Siemens AG A&D SP PPE Integrated Process Devel with 1 project(s)
306,50.0950518,8.66072613166562,Johann Wolfgang Goethe-Universität Frankfurt am Main Universitätsklinikum Institut für Klinische Pharmakologie,1.0,Institute: Johann Wolfgang Goethe-Universität Frankfurt am Main Universitätsklinikum Institut für Klinische Pharmakologie with 1 project(s)
307,50.0950518,8.66072613166562,Universitätsklinikum Frankfurt,2.0,Institute: Universitätsklinikum Frankfurt with 2 project(s)
308,50.0983893,8.6694808,Georg-Speyer-Haus Institut für Tumorbiologie und experimentelle Therapie,4.0,Institute: Georg-Speyer-Haus Institut für Tumorbiologie und experimentelle Therapie with 4 project(s)
309,50.1047111,8.664948800000001,Leibniz-Institut Hessische Stiftung Friedens- und Konfliktforschung (HSFK),3.0,Institute: Leibniz-Institut Hessische Stiftung Friedens- und Konfliktforschung (HSFK) with 3 project(s)
310,50.11647645,8.640717055555559,Senckenberg Forschungsinstitut und Naturmuseum Abteilung Paläontologie und Historische Geologie Sektion Paläozoologie III,1.0,Institute: Senckenberg Forschungsinstitut und Naturmuseum Abteilung Paläontologie und Historische Geologie Sektion Paläozoologie III with 1 project(s)
311,50.1167521,8.6498554,Johann Wolfgang Goethe-Universität Frankfurt am Main Fachbereich 12: Informatik und Mathematik Institut für Informatik,1.0,Institute: Johann Wolfgang Goethe-Universität Frankfurt am Main Fachbereich 12: Informatik und Mathematik Institut für Informatik with 1 project(s)
312,50.1184226,8.65383159705546,Institut für Sozialforschung (IfS) an der Johann Wolfgang Goethe-Universität Frankfurt,1.0,Institute: Institut für Sozialforschung (IfS) an der Johann Wolfgang Goethe-Universität Frankfurt with 1 project(s)
313,50.11848735,8.65225639622742,Goethe-Universität Frankfurt am Main Fachbereich Sprach- und Kulturwissenschaften Institut für Empirische Sprachwissenschaft,1.0,Institute: Goethe-Universität Frankfurt am Main Fachbereich Sprach- und Kulturwissenschaften Institut für Empirische Sprachwissenschaft with 1 project(s)
314,50.12052425,8.653046436494451,Goethe-Universität Frankfurt am Main Universitätsbibliothek Johann Christian Senckenberg,20.0,Institute: Goethe-Universität Frankfurt am Main Universitätsbibliothek Johann Christian Senckenberg with 20 project(s)
315,50.1205309,8.6572176,Deutsches Archäologisches Institut (DAI) Römisch-Germanische Kommission (RGK) Frankfurt a.M.,2.0,Institute: Deutsches Archäologisches Institut (DAI) Römisch-Germanische Kommission (RGK) Frankfurt a.M. with 2 project(s)
316,50.1212484,8.9771089247459,Evonik Degussa GmbH,1.0,Institute: Evonik Degussa GmbH with 1 project(s)
317,50.1212484,8.9771089247459,Umicore AG & Co. KG,1.0,Institute: Umicore AG & Co. KG with 1 project(s)
318,50.1225425,8.6386839,Deutsches Institut für Internationale Pädagogische Forschung (DIPF),3.0,Institute: Deutsches Institut für Internationale Pädagogische Forschung (DIPF) with 3 project(s)
319,50.12559125,8.66828415115902,Frobenius-Institut an der Goethe-Universität,3.0,Institute: Frobenius-Institut an der Goethe-Universität with 3 project(s)
320,50.12559125,8.66828415115902,Goethe-Universität Frankfurt am Main Fachbereich Philosophie und Geschichtswissenschaften Historisches Seminar,1.0,Institute: Goethe-Universität Frankfurt am Main Fachbereich Philosophie und Geschichtswissenschaften Historisches Seminar with 1 project(s)
321,50.12559125,8.66828415115902,Goethe-Universität Frankfurt am Main Fachbereich Sprach- und Kulturwissenschaften Institut für Klassische Philologie,1.0,Institute: Goethe-Universität Frankfurt am Main Fachbereich Sprach- und Kulturwissenschaften Institut für Klassische Philologie with 1 project(s)
322,50.12792105,8.67050416211489,Max-Planck-Institut für europäische Rechtsgeschichte,3.0,Institute: Max-Planck-Institut für europäische Rechtsgeschichte with 3 project(s)
323,50.1312059,8.6832855,Deutsche Nationalbibliothek,5.0,Institute: Deutsche Nationalbibliothek with 5 project(s)
324,50.13177295,8.925536391975312,W.C. Heraeus GmbH Contact Materials Division Business Unit Bonding Wires (CMD-BW),1.0,Institute: W.C. Heraeus GmbH Contact Materials Division Business Unit Bonding Wires (CMD-BW) with 1 project(s)
325,50.173446000000006,8.63395712515498,Goethe-Universität Frankfurt am Main Institut für Geowissenschaften Facheinheit Paläontologie,1.0,Institute: Goethe-Universität Frankfurt am Main Institut für Geowissenschaften Facheinheit Paläontologie with 1 project(s)
326,50.173699299999996,8.63026433414051,Leibniz-Institut für umweltmedizinische Forschung an der Heinrich-Heine-Universität Düsseldorf gGmbh,3.0,Institute: Leibniz-Institut für umweltmedizinische Forschung an der Heinrich-Heine-Universität Düsseldorf gGmbh with 3 project(s)
327,50.173699299999996,8.63026433414051,Max-Planck-Institut für Biophysik,4.0,Institute: Max-Planck-Institut für Biophysik with 4 project(s)
328,50.173699299999996,8.63026433414051,Max-Planck-Institut für Biophysik Abteilung Biophysikalische Chemie,1.0,Institute: Max-Planck-Institut für Biophysik Abteilung Biophysikalische Chemie with 1 project(s)
329,50.173699299999996,8.63026433414051,Max-Planck-Institut für Biophysik Abteilung Molekulare Membranbiologie,1.0,Institute: Max-Planck-Institut für Biophysik Abteilung Molekulare Membranbiologie with 1 project(s)
330,50.173699299999996,8.63026433414051,Max-Planck-Institut für Biophysik Abteilung Strukturbiologie,1.0,Institute: Max-Planck-Institut für Biophysik Abteilung Strukturbiologie with 1 project(s)
331,50.17449045,8.63027673145815,Max-Planck-Institut für Hirnforschung,7.0,Institute: Max-Planck-Institut für Hirnforschung with 7 project(s)
332,50.2596154,8.6438092,Rühl Puromer GmbH,1.0,Institute: Rühl Puromer GmbH with 1 project(s)
333,50.26506145,10.9519648264628,Hochschule für angewandte Wissenschaften Coburg,5.0,Institute: Hochschule für angewandte Wissenschaften Coburg with 5 project(s)
334,50.34239895,7.57243119066733,Bundesarchiv,3.0,Institute: Bundesarchiv with 3 project(s)
335,50.3688106,8.743814599999999,Max-Planck-Institut für Herz- und Lungenforschung W. G. Kerkhoff-Institut Abteilung für Pharmakologie,2.0,Institute: Max-Planck-Institut für Herz- und Lungenforschung W. G. Kerkhoff-Institut Abteilung für Pharmakologie with 2 project(s)
336,50.3688106,8.743814599999999,Max-Planck-Institut für Herz- und Lungenforschung W.G. Kerkhoff-Institut,10.0,Institute: Max-Planck-Institut für Herz- und Lungenforschung W.G. Kerkhoff-Institut with 10 project(s)
337,50.3700633,8.7418879,Kerckhoff-Klinik GmbH,1.0,Institute: Kerckhoff-Klinik GmbH with 1 project(s)
338,50.52174455,8.9723637531106,Römheld GmbH Friedrichshütte,1.0,Institute: Römheld GmbH Friedrichshütte with 1 project(s)
339,50.53648345,8.53089622052786,Satisloh GmbH,1.0,Institute: Satisloh GmbH with 1 project(s)
340,50.569790999999995,8.495277825373451,Buderus Edelstahl GmbH,1.0,Institute: Buderus Edelstahl GmbH with 1 project(s)
341,50.5708679,8.6738531,Justus-Liebig-Universität Gießen Fachbereich Biologie und Chemie Institut für Genetik,1.0,Institute: Justus-Liebig-Universität Gießen Fachbereich Biologie und Chemie Institut für Genetik with 1 project(s)
342,50.5757191,8.70975645854462,Landkreis Gießen Der Kreisausschuss - Kreisarchiv -,1.0,Institute: Landkreis Gießen Der Kreisausschuss - Kreisarchiv - with 1 project(s)
343,50.58043789999999,8.6771829,Justus-Liebig-Universität Gießen,341.0,Institute: Justus-Liebig-Universität Gießen with 341 project(s)
344,50.5870824,8.6835304,Technische Hochschule Mittelhessen,1.0,Institute: Technische Hochschule Mittelhessen with 1 project(s)
345,50.6175722,7.1317711838413,Fraunhofer-Institut für Hochfrequenzphysik und Radartechnik (FHR),1.0,Institute: Fraunhofer-Institut für Hochfrequenzphysik und Radartechnik (FHR) with 1 project(s)
346,50.618266600000005,11.427239523473,Thüringer Sprenggesellschaft mbH,4.0,Institute: Thüringer Sprenggesellschaft mbH with 4 project(s)
347,50.6810604,10.9322529917346,Technische Universität Ilmenau Fakultät für Maschinenbau,1.0,Institute: Technische Universität Ilmenau Fakultät für Maschinenbau with 1 project(s)
348,50.683614299999995,10.932209863545499,Fraunhofer-Institut für Digitale Medientechnologie (IDMT),1.0,Institute: Fraunhofer-Institut für Digitale Medientechnologie (IDMT) with 1 project(s)
349,50.683708100000004,10.930988099999999,Technische Universität Ilmenau,55.0,Institute: Technische Universität Ilmenau with 55 project(s)
350,50.68385265,10.9304084814103,IMMS Institut für Mikroelektronik- und Mechatronik-Systeme gGmbH,1.0,Institute: IMMS Institut für Mikroelektronik- und Mechatronik-Systeme gGmbH with 1 project(s)
351,50.6861956,7.16030945,Max Weber Stiftung - Deutsche Geisteswissenschaftliche Institute im Ausland,1.0,Institute: Max Weber Stiftung - Deutsche Geisteswissenschaftliche Institute im Ausland with 1 project(s)
352,50.69940275,7.14789119431679,Deutsche Forschungsgemeinschaft (DFG),1.0,Institute: Deutsche Forschungsgemeinschaft (DFG) with 1 project(s)
353,50.702642,7.100124,Deutsches Zentrum für Neurodegenerative Erkrankungen (DZNE),2.0,Institute: Deutsches Zentrum für Neurodegenerative Erkrankungen (DZNE) with 2 project(s)
354,50.702642,7.100124,Deutsches Zentrum für Neurodegenerative Erkrankungen (DZNE) Standort Bonn,1.0,Institute: Deutsches Zentrum für Neurodegenerative Erkrankungen (DZNE) Standort Bonn with 1 project(s)
355,50.7026664,10.2163793,"Advanced Projects Rieter Schweiz Rieter Automotive Germany GmbH, Roßdorf",1.0,"Institute: Advanced Projects Rieter Schweiz Rieter Automotive Germany GmbH, Roßdorf with 1 project(s)"
356,50.7031364,7.1029943,Rheinische Friedrich-Wilhelms-Universität Bonn Medizinische Fakultät Institut für Humangenetik,1.0,Institute: Rheinische Friedrich-Wilhelms-Universität Bonn Medizinische Fakultät Institut für Humangenetik with 1 project(s)
357,50.7031364,7.1029943,"Rheinische Friedrich-Wilhelms-Universität Bonn Medizinische Klinik und Poliklinik II Innere Medizin (Kardiologie, Angiologie und Pneumologie)",1.0,"Institute: Rheinische Friedrich-Wilhelms-Universität Bonn Medizinische Klinik und Poliklinik II Innere Medizin (Kardiologie, Angiologie und Pneumologie) with 1 project(s)"
358,50.7031364,7.1029943,Universitätsklinikum Bonn AöR,24.0,Institute: Universitätsklinikum Bonn AöR with 24 project(s)
359,50.7041019,7.15052940106925,Forschungszentrum caesar,4.0,Institute: Forschungszentrum caesar with 4 project(s)
360,50.7158157,12.494674400000001,Westsächsische Hochschule Zwickau,1.0,Institute: Westsächsische Hochschule Zwickau with 1 project(s)
361,50.71615655,7.12042696838986,Kooperationsstelle EU der Wissenschaftsorganisationen (KOWI),1.0,Institute: Kooperationsstelle EU der Wissenschaftsorganisationen (KOWI) with 1 project(s)
362,50.7166888,10.4649743478044,Hochschule Schmalkalden,1.0,Institute: Hochschule Schmalkalden with 1 project(s)
363,50.7170241,7.12640962,Max-Planck-Institut zur Erforschung von Gemeinschaftsgütern,1.0,Institute: Max-Planck-Institut zur Erforschung von Gemeinschaftsgütern with 1 project(s)
364,50.7240968,7.06467654030905,Bonn International Center for Conversion (BICC),1.0,Institute: Bonn International Center for Conversion (BICC) with 1 project(s)
365,50.72495245,12.487055666473598,Städtische Museen Zwickau Kunstsammlungen,1.0,Institute: Städtische Museen Zwickau Kunstsammlungen with 1 project(s)
366,50.728361,7.08760635,Rheinische Friedrich-Wilhelms-Universität Bonn Helmholtz-Institut für Strahlen- und Kernphysik,1.0,Institute: Rheinische Friedrich-Wilhelms-Universität Bonn Helmholtz-Institut für Strahlen- und Kernphysik with 1 project(s)
367,50.7300347,7.069103999999999,Rheinische Friedrich-Wilhelms-Universität Bonn Argelander-Institut für Astronomie Abteilung Radioastronomie,1.0,Institute: Rheinische Friedrich-Wilhelms-Universität Bonn Argelander-Institut für Astronomie Abteilung Radioastronomie with 1 project(s)
368,50.7303836,7.07011463692081,Max-Planck-Institut für Radioastronomie,2.0,Institute: Max-Planck-Institut für Radioastronomie with 2 project(s)
369,50.7338875,7.102781649689891,Rheinische Friedrich-Wilhelms-Universität Bonn,636.0,Institute: Rheinische Friedrich-Wilhelms-Universität Bonn with 636 project(s)
370,50.7344364,7.102449099999999,Rheinische Friedrich-Wilhelms-Universität Bonn Institut für Geschichtswissenschaft Abteilung für Alte Geschichte,1.0,Institute: Rheinische Friedrich-Wilhelms-Universität Bonn Institut für Geschichtswissenschaft Abteilung für Alte Geschichte with 1 project(s)
371,50.7350193,7.098502000000001,Max-Planck-Institut für Mathematik,2.0,Institute: Max-Planck-Institut für Mathematik with 2 project(s)
372,50.735851000000004,7.10066,Friedrich-Ebert-Stiftung e.V. Bibliothek,6.0,Institute: Friedrich-Ebert-Stiftung e.V. Bibliothek with 6 project(s)
373,50.73702985,7.101249072188341,Beethoven-Haus,2.0,Institute: Beethoven-Haus with 2 project(s)
374,50.74041629999999,7.0728652,Rheinische Friedrich-Wilhelms-Universität Bonn Institut für Orient- und Asienwissenschaften Abteilung für Indologie,1.0,Institute: Rheinische Friedrich-Wilhelms-Universität Bonn Institut für Orient- und Asienwissenschaften Abteilung für Indologie with 1 project(s)
375,50.7556109,6.0959944,Fachhochschule Aachen,3.0,Institute: Fachhochschule Aachen with 3 project(s)
376,50.7594024,7.0622240000000005,Deutsche Sporthochschule Köln Zentralbibliothek der Sportwissenschaften,3.0,Institute: Deutsche Sporthochschule Köln Zentralbibliothek der Sportwissenschaften with 3 project(s)
377,50.76907715,6.226361231546361,Walter Werner GmbH,4.0,Institute: Walter Werner GmbH with 4 project(s)
378,50.776351,6.083862,Rheinisch-Westfälische Technische Hochschule Aachen Hochschulbibliothek,1.0,Institute: Rheinisch-Westfälische Technische Hochschule Aachen Hochschulbibliothek with 1 project(s)
379,50.7769086,6.044572716416759,Universitätsklinikum Aachen (AöR) Medizinische Fakultät der RWTH,14.0,Institute: Universitätsklinikum Aachen (AöR) Medizinische Fakultät der RWTH with 14 project(s)
380,50.7769086,6.044572716416759,"Universitätsklinikum Aachen, AöR Institut für Neuropathologie",1.0,"Institute: Universitätsklinikum Aachen, AöR Institut für Neuropathologie with 1 project(s)"
381,50.7769086,6.044572716416759,"Universitätsklinikum Aachen, AöR Interdisziplinäres Zentrum für klinische Forschung (IZKF)",1.0,"Institute: Universitätsklinikum Aachen, AöR Interdisziplinäres Zentrum für klinische Forschung (IZKF) with 1 project(s)"
382,50.7769086,6.044572716416759,"Universitätsklinikum Aachen, AöR Klinik für Psychiatrie, Psychotherapie und Psychosomatik",1.0,"Institute: Universitätsklinikum Aachen, AöR Klinik für Psychiatrie, Psychotherapie und Psychosomatik with 1 project(s)"
383,50.77723335,6.04973934615716,DWI - Leibniz-Institut für Interaktive Materialien e.V. an der RWTH Aachen,1.0,Institute: DWI - Leibniz-Institut für Interaktive Materialien e.V. an der RWTH Aachen with 1 project(s)
384,50.7772645,6.0769465,Rheinisch-Westfälische Technische Hochschule Aachen Fakultät für Architektur Lehr- und Forschungsgebiet Denkmalpflege und Historische Bauforschung,1.0,Institute: Rheinisch-Westfälische Technische Hochschule Aachen Fakultät für Architektur Lehr- und Forschungsgebiet Denkmalpflege und Historische Bauforschung with 1 project(s)
385,50.7776031,6.08148210442613,Rheinisch-Westfälische Technische Hochschule Aachen Fakultät für Maschinenwesen Institut für Werkstoffanwendungen im Maschinenbau,1.0,Institute: Rheinisch-Westfälische Technische Hochschule Aachen Fakultät für Maschinenwesen Institut für Werkstoffanwendungen im Maschinenbau with 1 project(s)
386,50.77767455,6.07608192409649,Rheinisch-Westfälische Technische Hochschule Aachen Fakultät für Bauingenieurwesen Lehrstuhl für Baustoffkunde und Institut für Bauforschung (ibac),1.0,Institute: Rheinisch-Westfälische Technische Hochschule Aachen Fakultät für Bauingenieurwesen Lehrstuhl für Baustoffkunde und Institut für Bauforschung (ibac) with 1 project(s)
387,50.777795399999995,6.07779426513182,Rheinisch-Westfälische Technische Hochschule Aachen,707.0,Institute: Rheinisch-Westfälische Technische Hochschule Aachen with 707 project(s)
388,50.77826805,6.04970474088819,"Universitätsklinikum Aachen, AöR Institut für Neuroanatomie",1.0,"Institute: Universitätsklinikum Aachen, AöR Institut für Neuroanatomie with 1 project(s)"
389,50.77826805,6.04970474088819,"Universitätsklinikum Aachen, AöR Institut für Pharmakologie und Toxikologie",1.0,"Institute: Universitätsklinikum Aachen, AöR Institut für Pharmakologie und Toxikologie with 1 project(s)"
390,50.779771200000006,6.0676977999999995,Rheinisch-Westfälische Technische Hochschule Aachen Fakultät für Bauingenieurwesen Lehrstuhl für Stahlbau und Leichtmetallbau,1.0,Institute: Rheinisch-Westfälische Technische Hochschule Aachen Fakultät für Bauingenieurwesen Lehrstuhl für Stahlbau und Leichtmetallbau with 1 project(s)
391,50.78064775,6.07370381709486,Access e.V.,3.0,Institute: Access e.V. with 3 project(s)
392,50.78330775,6.22232286075647,Lucem GmbH,1.0,Institute: Lucem GmbH with 1 project(s)
393,50.783747399999996,6.043560299999999,Forschungsinstitut für Rationalisierung e.V. (FIR) an der RWTH Aachen,1.0,Institute: Forschungsinstitut für Rationalisierung e.V. (FIR) an der RWTH Aachen with 1 project(s)
394,50.7846965,6.047176848397401,Fraunhofer-Institut für Produktionstechnologie (IPT),3.0,Institute: Fraunhofer-Institut für Produktionstechnologie (IPT) with 3 project(s)
395,50.7853762,6.04904676734861,Fraunhofer-Institut für Molekularbiologie und Angewandte Oekologie,1.0,Institute: Fraunhofer-Institut für Molekularbiologie und Angewandte Oekologie with 1 project(s)
396,50.78590165,6.046963750214959,Fraunhofer-Institut für Lasertechnik (ILT),3.0,Institute: Fraunhofer-Institut für Lasertechnik (ILT) with 3 project(s)
397,50.787226399999994,6.048499196615441,Institut für Kunststoffverarbeitung (IKV) an der RWTH Aachen,2.0,Institute: Institut für Kunststoffverarbeitung (IKV) an der RWTH Aachen with 2 project(s)
398,50.803541100000004,8.763935231115768,Archivschule Marburg,1.0,Institute: Archivschule Marburg with 1 project(s)
399,50.80386485,8.76258024005009,Hessisches Landesarchiv Hessisches Staatsarchiv Marburg,2.0,Institute: Hessisches Landesarchiv Hessisches Staatsarchiv Marburg with 2 project(s)
400,50.8039446,8.8058579,Max-Planck-Institut für terrestrische Mikrobiologie,6.0,Institute: Max-Planck-Institut für terrestrische Mikrobiologie with 6 project(s)
401,50.80504129999999,6.1522981,CemeCon AG,1.0,Institute: CemeCon AG with 1 project(s)
